Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2018-10-03,6521.39,6597.0,6427.05,6500.0,242158,639640,375458,7152633351906,5.1680211237055E+19,0.23,3770493116,0.572,0.208,9.931,21136,278.315,31711,30.301,586061,19.217,1.166,17303437.5,12003041.5148518,6456.77
2018-10-04,6502.38,6638.77,6396.34,6456.77,243007,608590,387022,7364268059356,5.1215706591431E+19,0.243,3916300499,0.507,0.138,9.6,22811,267.478,34224,30.975,557823,19.197,0.989,17305312.5,12429603.1225,6547.56
2018-10-05,6587.22,6700.16,6450.58,6547.56,244589,712057,410781,7454968648263,5.2614166568944E+19,0.206,3531169878,0.574,0.208,11.077,19856,329.055,34221,29.469,562895,19.187,1.297,17305562.5,10814043.71,6582.12
2018-10-06,6630.43,6643.38,6510.0,6582.12,214718,694225,350165,7454968648263,4.6718437978048E+19,0.223,2753321796,0.54,0.183,11.52,18838,235.008,29246,26.358,515060,19.192,1.113,17308500.0,10527206.7148305,6544.08
2018-10-07,6593.75,6635.38,6526.14,6544.08,219589,584277,352359,7454968648263,5.3802093186995E+19,0.219,2216429734,0.392,0.111,10.141,14948,109.139,28503,24.496,525854,19.176,0.731,17310275.0,11727102.619,6577.63
2018-10-08,6609.18,6713.68,6493.92,6577.63,247906,728521,371263,7454968648263,4.8644438207319E+19,0.232,3493169494,0.449,0.129,10.667,22151,289.145,37692,30.053,561435,19.181,0.986,17311112.5,11279998.4337,6604.75
2018-10-09,6660.56,6670.38,6541.06,6604.75,235732,744981,359464,7454968648263,4.6611305118454E+19,0.234,3565193655,0.469,0.138,11.077,21082,297.38,35538,30.635,554591,19.175,1.016,17313587.5,10819341.6623845,6588.8
2018-10-10,6642.49,6644.15,6498.2,6588.8,244801,696348,379195,7454968648263,5.3581576814024E+19,0.223,4651122825,0.42,0.115,10,27939,281.876,33842,31.568,556835,19.196,0.862,17315387.5,11916022.1738,6517.55
2018-10-11,6603.66,6607.05,6170.62,6517.55,262308,703928,397132,7454968648263,5.5425249899582E+19,0.227,5039985722,0.441,0.096,9.057,25379,313.624,32278,41.327,608748,19.183,0.919,17316637.5,12534246.1296,6152.76
2018-10-12,6225.8,6520.43,6055.28,6152.76,243042,800491,394978,7454968648263,5.4793462640734E+19,0.191,4462688088,0.476,0.123,10.909,28846,296.103,28937,32.964,598570,19.121,1.106,17319025.0,10340801.3185147,6185.15
2018-10-13,6282.95,6325.74,6109.79,6185.15,204956,627872,320646,7454968648263,5.1578109468867E+19,0.216,2717574514,0.408,0.0966,10.213,20967,244.649,27760,28.218,513512,19.12,0.749,17320787.5,11117559.4896,6199.69
2018-10-14,6316.69,6397.32,6168.83,6199.69,191145,707509,296683,7454968648263,4.5088656063608E+19,0.202,2753419212,0.412,0.108,12.632,21912,241.007,28150,27.112,451714,19.108,0.864,17322150.0,9054868.80625,6183.0
2018-10-15,6317.57,7403.5,6143.08,6183.0,266783,725749,395341,7454968648263,5.3188773743007E+19,0.255,6229548294,0.573,0.142,8.889,31782,318.067,35275,37.259,619424,19.125,1.128,17324237.5,13207214.2058592,6441.74
2018-10-16,6685.36,6810.39,6149.28,6441.74,257832,793440,385557,7454968648263,5.4311057805258E+19,0.209,4407565478,0.498,0.152,10.667,21281,307.929,35006,31.919,603605,19.097,1.132,17325925.0,11259236.3222,6461.2
2018-10-17,6704.76,6745.77,6386.4,6461.2,260224,808803,386912,7454968648263,5.0665673634198E+19,0.227,4476440059,0.479,0.15,10.435,22656,307.73,33145,30.717,564479,19.086,1.082,17327650.0,11502916.7006,6437.29
2018-10-18,6666.76,6718.36,6407.69,6437.29,253312,755795,379011,7427362643332,5.2820161833397E+19,0.218,4746945877,0.47,0.144,10.435,25607,298.705,30155,30.345,587516,19.072,1.037,17327675.0,11365265.4685435,6396.18
2018-10-19,6581.82,6607.42,6350.0,6396.18,253684,775567,392887,7182852313938,4.7998296545049E+19,0.243,4528703033,0.453,0.14,10.141,24641,261.488,28097,30.178,619914,19.006,0.986,17331150.0,11629773.63,6383.46
2018-10-20,6515.74,6596.43,6355.99,6383.46,227678,668708,341471,7182852313938,5.1677520040858E+19,0.228,3160555583,0.411,0.106,10.07,19292,207.877,23204,25.889,516162,18.956,0.796,17332937.5,11691729.2438,6412.86
2018-10-21,6561.86,6631.4,6363.02,6412.86,211367,654399,311580,7182852313938,5.0446655997749E+19,0.226,2341171454,0.388,0.0913,10.435,16700,203.622,22298,25.65,480204,18.955,0.718,17333212.5,11177638.2230549,6413.38
2018-10-22,6556.14,6598.86,6401.01,6413.38,255169,704954,379521,7182852313938,5.3591365895301E+19,0.238,3864226210,0.428,0.118,9.29,22423,275.632,30300,29.475,566330,18.948,0.855,17336600.0,12699337.8429,6406.06
2018-10-23,6539.21,6553.41,6372.53,6406.06,253309,710421,374427,7182852313938,5.6768127314686E+19,0.223,4592611776,0.426,0.123,9.351,26116,280.953,30702,30.084,606406,18.966,0.855,17338525.0,12584228.6109,6393.41
2018-10-24,6509.74,6584.1,6354.26,6393.41,253978,871942,371663,7182852313938,4.3080737254544E+19,0.217,5051029427,0.436,0.132,12.743,25766,272.177,29969,30.29,545787,18.977,1.186,17338712.5,9185666.64055766,6411.96
2018-10-25,6524.51,6536.53,6393.0,6411.96,254462,785480,371084,7182852313938,4.4030325037801E+19,0.255,4874241418,0.448,0.135,10.511,25782,259.938,25693,29.818,585432,18.978,1.014,17341650.0,11207341.4591,6393.53
2018-10-26,6492.35,6558.44,6361.73,6393.53,252859,778272,390481,7182852313938,5.2038813889743E+19,0.225,3973633127,0.46,0.13,10.07,21174,288.251,25493,28.265,595606,18.964,0.993,17343437.5,11687812.0159,6406.1
2018-10-27,6519.03,6544.96,6377.81,6406.1,233613,693978,337030,7182852313938,5.2387386985616E+19,0.212,2554463129,0.364,0.101,10.588,15997,224.083,20631,25.793,487581,18.962,0.765,17344237.5,11140721.6138833,6407.66
2018-10-28,6490.92,6502.49,6381.25,6407.66,219720,658009,319437,7182852313938,4.6791041456513E+19,0.245,2147555553,0.487,0.0924,10.286,15410,201.967,20711,23.789,486159,18.96,0.935,17346887.5,11390873.4359,6405.57
2018-10-29,6469.13,6484.6,6288.74,6405.57,269608,755671,387488,7182852313938,5.3599344526669E+19,0.22,3831067223,0.466,0.14,9.863,19204,247.568,26541,30.443,590111,18.931,1.063,17348712.5,11773496.6611,6266.52
2018-10-30,6329.24,6420.0,6208.37,6266.52,283173,736163,399667,7182852313938,5.0602197904832E+19,0.243,3602844134,0.42,0.143,9.351,18978,218.964,25290,29.545,599489,18.941,0.966,17349750.0,12343537.160952,6269.46
2018-10-31,6311.14,6400.39,6238.53,6269.46,288120,713981,404384,7182852313938,5.7588260191393E+19,0.226,3698576590,0.366,0.108,8.834,20435,199.716,33944,31.48,616843,18.868,0.811,17352675.0,12962284.6889,6303.27
2018-11-01,6354.17,6419.72,6199.25,6303.27,281787,740358,400937,7183013626018,6.0422507594561E+19,0.205,3712032020,0.394,0.103,9.351,20882,221.837,31618,29.905,601403,18.863,0.899,17354600.0,12319622.9516,6340.99
2018-11-02,6392.94,6436.56,6288.01,6340.99,292561,835021,440762,7184404942702,5.1151165287048E+19,0.226,4292229394,0.401,0.128,10.07,27737,251.076,22288,29.267,623469,18.827,1.015,17355262.5,11791348.731355,6350.43
2018-11-03,6421.25,6426.13,6328.33,6350.43,249403,662372,364285,7184404942702,5.4112942273156E+19,0.239,2285296571,0.348,0.0927,8.944,15249,194.161,18645,25.715,559675,18.822,0.671,17358400.0,12893634.8829,6335.0
2018-11-04,6378.66,6514.56,6312.48,6335.0,226124,783237,326880,7184404942702,5.0357680406039E+19,0.197,2559975428,0.364,0.0914,11.707,16976,199.86,24207,29.6,536643,18.807,0.828,17359937.5,9909549.94869,6421.76
2018-11-05,6467.91,6481.96,6310.57,6421.76,296139,798833,421388,7184404942702,4.7854679946312E+19,0.245,3869825220,0.407,0.12,10,19133,252.701,23158,32.025,611210,18.803,1.028,17360787.5,11736833.1320736,6403.2
2018-11-06,6449.14,6506.11,6369.89,6403.2,285323,823237,409407,7184404942702,5.0274374637778E+19,0.208,3856340041,0.434,0.136,11.25,20053,282.152,25550,31.446,561998,18.789,1.185,17363337.5,10436213.8779,6447.5
2018-11-07,6501.47,6594.26,6378.24,6447.5,293604,845533,408338,7184404942702,4.693630029564E+19,0.23,3841470787,0.454,0.165,11.077,19553,272.294,24951,30.675,611976,18.812,1.237,17364962.5,10758522.3474,6501.0
2018-11-08,6550.38,6563.1,6442.47,6501.0,277476,869253,389692,7184404942702,4.4835558334709E+19,0.222,3570110850,0.492,0.197,11.901,18474,255.247,24614,30.057,612517,18.828,1.37,17366312.5,9902899.04333268,6405.49
2018-11-09,6465.13,6511.27,6372.55,6405.49,283769,852298,419459,7184404942702,4.4282698948061E+19,0.234,3747451583,0.508,0.186,11.339,19382,254.157,25018,29.728,624017,18.833,1.394,17368062.5,10321706.7216,6325.0
2018-11-10,6404.24,6451.03,6307.0,6325.0,252368,723726,350669,7184404942702,4.3551259517535E+19,0.244,2529817683,0.424,0.169,10.992,14940,205.829,20709,25.063,513699,18.826,1.007,17369700.0,10584955.8853,6349.32
2018-11-11,6421.46,6453.03,6323.0,6349.32,246845,693608,327589,7184404942702,5.2026815440356E+19,0.227,2370538560,0.367,0.139,9.863,14097,179.63,18630,25.533,523862,18.821,0.769,17371525.0,11660743.772251,6357.54
2018-11-12,6433.98,6471.88,6269.46,6357.54,299866,830166,395198,7184404942702,4.9785470785334E+19,0.228,3824592687,0.411,0.139,10.286,18479,211.796,23212,28.993,591468,18.849,1.084,17371837.5,11326127.0809,6318.0
2018-11-13,6428.72,6471.24,6298.5,6318.0,279040,845026,382180,7184404942702,4.6489644505111E+19,0.209,3704003609,0.415,0.141,12,20385,259.207,25340,30.021,564648,18.841,1.191,17374775.0,9673254.19354,6260.91
2018-11-14,6352.04,6388.62,5544.03,6260.91,292620,823903,405842,7184404942702,4.7380638838156E+19,0.223,5075023829,0.543,0.211,10.667,24291,307.878,34169,47.768,561188,18.84,1.508,17376462.5,10486098.1233794,5595.91
2018-11-15,5804.65,6298.47,5324.0,5595.91,291398,909081,406523,7184404942702,4.6222927957854E+19,0.197,8239114208,0.743,0.343,11.339,36378,285.312,30694,54.469,621054,18.782,2.378,17377362.5,9131131.58594,5585.0
2018-11-16,5705.15,5732.3,5199.8,5585.0,282998,860424,410160,7175974755380,4.2791399937116E+19,0.211,4726070604,0.732,0.377,11.429,22679,263.419,28077,41.489,624714,18.768,2.292,17379625.0,9020655.43233,5508.71
2018-11-17,5638.19,5649.1,5411.74,5508.71,262504,701252,334661,6653303141406,4.6748854646713E+19,0.219,2544477688,0.457,0.221,9.931,14453,179.016,23964,34.289,510062,18.781,1.176,17381437.5,10338423.7285062,5503.36
2018-11-18,5613.96,5731.84,5452.63,5503.36,239680,747156,302074,6653303141406,4.6618628859003E+19,0.188,2010910444,0.424,0.177,11.707,13604,155.883,21832,31.487,455558,18.781,1.16,17382887.5,8720411.74296,5559.26
2018-11-19,5631.16,5658.47,4811.68,5559.26,267845,841793,366022,6653303141406,4.1053322267083E+19,0.208,4260052711,0.789,0.401,11.429,21160,266.328,39010,53.775,563465,18.784,2.476,17384550.0,8565705.29353,4735.44
2018-11-20,4854.95,5559.69,4244.53,4735.44,288318,889450,426623,6653303141406,4.1394667593247E+19,0.192,5634345257,1.114,0.543,10.909,33963,427.235,36659,77.947,653601,18.829,4.036,17386200.0,7923554.71569229,4352.0
2018-11-21,4496.47,4897.36,4048.58,4352.0,254837,913929,366816,6653303141406,4.0404368276847E+19,0.153,3494899957,0.888,0.456,13.714,23243,283.408,30984,60.39,545723,18.832,3.668,17387512.5,6176914.17717,4538.01
2018-11-22,4632.64,4690.43,4242.33,4538.01,265994,903052,354782,6653303141406,3.8599825958149E+19,0.184,2741834282,0.668,0.346,11.803,17338,183.359,27754,45.202,595324,18.828,2.503,17388400.0,7114929.81887,4275.23
2018-11-23,4351.55,4589.53,4184.01,4275.23,275136,872986,366399,6653303141406,3.8907900977497E+19,0.178,2941467568,0.581,0.315,11.52,18164,161.418,26345,45.856,560197,18.914,2.313,17390600.0,6900149.06328676,4288.26
2018-11-24,4394.89,4498.33,3833.49,4288.26,249874,753033,315002,6653303141406,4.5143334909771E+19,0.174,2170437129,0.538,0.254,10.07,15591,129.867,22902,42.349,494985,18.915,1.715,17392387.5,7809122.34535,3785.65
2018-11-25,3889.28,4376.88,3607.49,3785.65,239129,806718,313928,6653303141406,4.4881866548921E+19,0.139,2353257348,0.515,0.242,11.339,17163,170.846,26859,64.303,468476,18.936,1.978,17393937.5,6192219.6896,3938.89
2018-11-26,4048.17,4171.74,3474.73,3938.89,256951,911063,357244,6653303141406,3.685555031054E+19,0.152,3065105578,0.586,0.283,12.973,19755,243.033,29115,63.738,525146,18.923,2.686,17395362.5,5473562.85458386,3727.34
2018-11-27,3831.98,4069.59,3522.28,3727.34,268402,842139,352000,6653303141406,4.2548980771905E+19,0.149,3238020050,0.526,0.256,10.992,17651,175.688,29976,57.323,551642,18.922,2.233,17397000.0,6283605.98769,3771.01
2018-11-28,3864.55,4406.59,3548.76,3771.01,254338,867753,353761,6653303141406,4.2594808327235E+19,0.146,3920978482,0.627,0.3,12.203,21993,254.837,29142,52.904,515752,18.923,2.56,17398475.0,6211551.65298,4220.16
2018-11-29,4270.55,4457.41,3771.0,4220.16,246121,911816,356327,6653303141406,3.3664073650742E+19,0.172,3526799012,0.782,0.345,13.714,20323,280.999,28709,46.745,521194,18.957,3.321,17399437.5,5723625.76989976,4249.8
2018-11-30,4302.91,4409.77,3940.51,4249.8,250056,914645,361449,6653303141406,3.5140660389159E+19,0.153,5882707405,0.673,0.335,14.257,30611,269.81,25626,42.937,494356,18.682,3.13,17401050.0,5352395.99184,3971.06
2018-12-01,4039.32,4316.43,3861.0,3971.06,241723,829836,326499,6653303141406,3.8201494661565E+19,0.171,3893609597,0.533,0.253,11.613,21317,151.465,26347,37.667,520394,18.282,1.969,17402600.0,6509108.17643,4140.39
2018-12-02,4210.94,4336.75,3904.34,4140.39,222559,789665,286816,6653303141406,3.8943118722099E+19,0.156,2818360900,0.438,0.192,12.632,18372,127.851,21596,33.301,414508,18.293,1.606,17404025.0,5968275.42689432,4102.05
2018-12-03,4156.2,4265.0,3839.0,4102.05,240538,841016,335694,6194015746026,3.6773985525162E+19,0.159,4304241428,0.518,0.237,12.632,24731,241.368,27894,42.75,498837,17.966,2.139,17404962.5,5777217.66638,3834.34
2018-12-04,3900.63,4115.15,3747.0,3834.34,270051,805907,389168,5646403851535,3.3723271216082E+19,0.207,7242095399,0.464,0.208,10.435,32757,220.842,25332,41.989,579435,17.025,1.794,17407175.0,6958363.40458,3903.52
2018-12-05,3978.96,4033.98,3730.0,3903.52,256371,804689,347284,5646403851535,3.9100480360255E+19,0.165,5125489639,0.4,0.168,11.077,26033,194.711,27357,40.599,533915,16.172,1.594,17408800.0,6291958.87095126,3696.69
2018-12-06,3746.7,3913.62,3496.67,3696.69,279519,840798,380955,5646403851535,3.6416693309741E+19,0.177,4615050691,0.383,0.133,10.667,21921,216.502,26532.53846153846,44.869,569550,15.583,1.66,17410487.5,6422799.8146,3437.26
2018-12-07,3483.02,3844.79,3237.08,3437.26,253776,913930,384328,5646403851535,3.5106317816862E+19,0.142,3201612493,0.42,0.17,12.632,19389,295.676,28638,57.279,586746,15.583,2.143,17411912.5,4959282.00473,3380.68
2018-12-08,3418.17,3604.28,3210.0,3380.68,230977,746569,304682,5646403851535,3.5099500313945E+19,0.158,1847625468,0.295,0.104,11.339,13778,130.914,22270,42.659,483081,15.646,1.23,17413500.0,5447972.13209918,3398.8
2018-12-09,3435.44,3690.81,3241.0,3398.8,238441,745255,288600,5646403851535,3.3222764502566E+19,0.173,1458847243,0.251,0.089,11.25,11175,97.723,23363,38.351,432326,15.665,1.042,17415100.0,5705487.75609,3529.75
2018-12-10,3568.81,3638.02,3371.09,3529.75,258229,850595,347389,5646403851535,3.690136436767E+19,0.152,2423941357,0.316,0.105,11.613,14713,187.915,22818,42.584,512175,15.684,1.461,17416012.5,5543093.34747,3408.0
2018-12-11,3528.68,3588.43,3355.0,3408.0,251362,816101,342857,5646403851535,3.6411799061256E+19,0.151,2712663342,0.321,0.115,11.52,16921,205.258,22603,40.617,551065,15.623,1.471,17418212.5,5337996.89872892,3353.42
2018-12-12,3406.41,3427.27,3292.65,3353.42,261303,854429,346319,5646403851535,3.4948506571526E+19,0.152,2545363042,0.298,0.11,12,14654,188.788,21876,38.696,545888,15.623,1.469,17419712.5,5270463.56845,3430.18
2018-12-13,3345.01,3490.0,3325.7,3430.18,268291,814235,350275,5646403851535,3.4211972804182E+19,0.167,2686249255,0.283,0.107,10.992,14785,160.145,21792,40.475,550244,15.636,1.332,17421350.0,5653823.06385,3262.73
2018-12-14,3430.2,3441.13,3221.14,3262.73,275655,786161,370201,5646403851535,3.9965102357807E+19,0.153,2585287672,0.301,0.097,9.863,13865,180.046,24445,43.602,612878,15.635,1.357,17421550.0,5982323.51585555,3195.75
2018-12-15,3263.55,3294.81,3135.55,3195.75,262730,711964,324051,5646403851535,4.2096516544519E+19,0.145,1722894207,0.228,0.0669,9.664,10053,99.065,18577,38.208,534587,15.635,0.977,17425037.5,6066378.70445,3179.54
2018-12-16,3252.13,3343.88,3122.28,3179.54,226338,768751,291162,5646403851535,3.6479510931654E+19,0.131,1851351914,0.216,0.0708,12.522,12318,111.883,19526,36.314,461489,15.635,1.023,17426475.0,4750978.91291,3193.78
2018-12-17,3258.35,3621.83,3178.23,3193.78,298663,763719,373503,5646403851535,3.7149684693532E+19,0.186,2770847822,0.24,0.0783,9,13714,146.609,24940,44.181,600338,15.635,1.038,17427062.5,6740883.10593796,3496.73
2018-12-18,3533.65,3708.1,3181.26,3496.73,266117,823413,369457,5621092245587,4.3508376012543E+19,0.134,3365003558,0.357,0.132,11.25,18399,222.544,25600,43.153,533486,15.635,1.635,17430075.0,5802769.46107,3667.16
2018-12-19,3699.42,3950.39,3422.77,3667.16,302243,828765,393812,5106422924660,3.4629432784216E+19,0.209,4026233204,0.415,0.17,9.664,19263,200.581,26446,47.327,607392,15.671,1.738,17431937.5,7217876.41407,3684.5
2018-12-20,3719.23,4194.92,3642.69,3684.5,287138,858173,377916,5106422924660,3.6141824423775E+19,0.189,3599857751,0.383,0.147,10.667,18337,212.484,24630,48.914,562160,15.724,1.612,17432562.5,6721946.32294331,4073.77
2018-12-21,4102.09,4188.92,3656.75,4073.77,280448,806064,388449,5106422924660,3.4302211172877E+19,0.209,3617601458,0.445,0.196,10.286,18406,209.408,22143,43.645,586561,15.723,1.739,17435375.0,7151635.29052,3841.08
2018-12-22,3872.64,4162.0,3770.0,3841.08,251041,619504,312429,5106422924660,3.9725294617936E+19,0.218,1976516987,0.293,0.119,8.229,12565,107.892,17737,36.333,475062,15.722,0.852,17437562.5,8628688.41201,3980.9
2018-12-23,4012.49,4088.03,3780.09,3980.9,250563,590793,294048,5106422924660,4.4703631512841E+19,0.2,1806866947,0.249,0.0654,8.182,12553,84.25,17701,36.116,456850,15.763,0.698,17438075.0,8916949.29743681,3943.83
2018-12-24,3979.69,4269.88,3900.0,3943.83,272145,735757,328420,5106422924660,4.3073001052374E+19,0.186,2900022610,0.353,0.104,9.474,16889,154.073,21198,41.168,523269,15.763,1.198,17441662.5,8035501.83939,4036.0
2018-12-25,4054.95,4236.84,3702.96,4036.0,264893,672862,278015,5106422924660,3.9256810456381E+19,0.196,2080596285,0.264,0.0694,9.057,15490,114.299,18394,38.724,423129,15.757,0.912,17443625.0,7649829.92718,3779.99
2018-12-26,3795.19,4049.23,3674.73,3779.99,281148,705634,311923,5106422924660,3.9682866328841E+19,0.191,2434415452,0.221,0.0602,9.172,15226,112.016,19107,37.079,479013,15.761,0.821,17445612.5,7478293.74229318,3810.01
2018-12-27,3829.37,3866.58,3585.88,3810.01,299846,693238,342792,5106422924660,4.2478609345614E+19,0.194,2756531482,0.212,0.0423,8.276,15782,101.181,19522,38.225,544684,15.768,0.772,17447787.5,8214950.87774,3591.69
2018-12-28,3628.03,3977.9,3566.0,3591.69,308100,716650,380252,5106422924660,4.2522108769346E+19,0.185,3010993396,0.218,0.0425,8.623,15338,119,20589,38.309,560909,15.713,0.854,17449125.0,7882682.2402,3884.97
2018-12-29,3973.34,4035.1,3575.0,3884.97,264842,745344,338764,5106422924660,4.0949462084427E+19,0.166,2709929509,0.226,0.0439,10.435,16718,125.317,19252,34.657,481711,15.71,0.88,17451600.0,6745781.21785835,3725.48
2018-12-30,3834.37,3961.85,3702.51,3725.48,267463,614351,309573,5106422924660,3.8590451404578E+19,0.22,1563555172,0.199,0.0309,8.182,10008,74.458,18295,31.836,461474,15.712,0.629,17453800.0,8485747.74684,3835.79
2018-12-31,3904.55,3913.87,3688.76,3835.79,259529,687804,310623,5248509606855,4.4824370462361E+19,0.166,2007215456,0.233,0.0291,9.29,12450,105.474,18611,31.275,472261,15.715,0.815,17454675.0,7406437.5892,3693.3
2019-01-01,3766.77,3918.49,3630.0,3693.3,234576,653046,244461,5618595848853,4.0548103020741E+19,0.173,1424526113,0.179,0.0254,9.664,8744,99.575,17069,31.318,362558,15.709,0.6,17457600.0,7012103.64869832,3823.44
2019-01-02,3909.25,4018.9,3629.66,3823.44,271545,732811,329358,5618595848853,4.349776855739E+19,0.169,2515216357,0.257,0.0429,9.536,14003,131.198,18830,35.638,505957,15.693,0.947,17459487.5,7368988.35595,3885.87
2019-01-03,3902.19,3918.67,3769.13,3885.87,290861,735546,355235,5618595848853,4.1470753789676E+19,0.183,2752308156,0.255,0.0592,9.29,12499,147.095,26754,36.12,516491,15.648,0.98,17460225.0,7564081.63724,3787.81
2019-01-04,3811.52,3893.4,3746.64,3787.81,281623,734502,358511,5618595848853,4.3397943825546E+19,0.166,2811737633,0.266,0.0517,9.664,13168,150.487,21139,35.511,517169,15.643,1.041,17463287.5,7115351.21898818,3817.71
2019-01-05,3842.44,3896.43,3732.38,3817.71,265029,638306,308909,5618595848853,4.6462448710984E+19,0.17,2048008192,0.179,0.029,8.834,11078,92.375,20096,29.152,459113,15.682,0.599,17465325.0,7929513.78502,3791.84
